treatment_order,city_key,grid_id,station_event_id,opening_month,outcome_family,status,selected_method,failure_reason
1163,shenzhen,g00173x00097,shenzhen_station_a8496ad49c99,2016-10,poi,pending,,
1163,shenzhen,g00173x00097,shenzhen_station_a8496ad49c99,2016-10,population,pending,,
1163,shenzhen,g00173x00097,shenzhen_station_a8496ad49c99,2016-10,viirs,pending,,
1164,shenzhen,g00173x00103,shenzhen_station_3933002728ae,2016-10,housing,pending,,
1164,shenzhen,g00173x00103,shenzhen_station_3933002728ae,2016-10,poi,pending,,
1164,shenzhen,g00173x00103,shenzhen_station_3933002728ae,2016-10,population,pending,,
1164,shenzhen,g00173x00103,shenzhen_station_3933002728ae,2016-10,viirs,pending,,
1165,shenzhen,g00174x00084,shenzhen_station_4ce6ba6c127d,2016-10,housing,pending,,
1165,shenzhen,g00174x00084,shenzhen_station_4ce6ba6c127d,2016-10,poi,pending,,
1165,shenzhen,g00174x00084,shenzhen_station_4ce6ba6c127d,2016-10,population,pending,,
1165,shenzhen,g00174x00084,shenzhen_station_4ce6ba6c127d,2016-10,viirs,pending,,
1166,shenzhen,g00174x00087,shenzhen_station_199dd380809a,2016-10,housing,pending,,
1166,shenzhen,g00174x00087,shenzhen_station_199dd380809a,2016-10,poi,pending,,
1166,shenzhen,g00174x00087,shenzhen_station_199dd380809a,2016-10,population,pending,,
1166,shenzhen,g00174x00087,shenzhen_station_199dd380809a,2016-10,viirs,pending,,
1167,shenzhen,g00174x00101,shenzhen_station_db2724cff49b,2016-10,housing,pending,,
1167,shenzhen,g00174x00101,shenzhen_station_db2724cff49b,2016-10,poi,pending,,
1167,shenzhen,g00174x00101,shenzhen_station_db2724cff49b,2016-10,population,pending,,
1167,shenzhen,g00174x00101,shenzhen_station_db2724cff49b,2016-10,viirs,pending,,
1168,shenzhen,g00175x00093,shenzhen_station_5c9f19438f80,2016-10,housing,pending,,
1168,shenzhen,g00175x00093,shenzhen_station_5c9f19438f80,2016-10,poi,pending,,
1168,shenzhen,g00175x00093,shenzhen_station_5c9f19438f80,2016-10,population,pending,,
1168,shenzhen,g00175x00093,shenzhen_station_5c9f19438f80,2016-10,viirs,pending,,
1169,shenzhen,g00175x00105,shenzhen_station_b8493afb695a,2016-10,housing,pending,,
1169,shenzhen,g00175x00105,shenzhen_station_b8493afb695a,2016-10,poi,pending,,
1169,shenzhen,g00175x00105,shenzhen_station_b8493afb695a,2016-10,population,pending,,
1169,shenzhen,g00175x00105,shenzhen_station_b8493afb695a,2016-10,viirs,pending,,
1170,shenzhen,g00176x00111,shenzhen_station_fbf9ac305b90,2016-10,housing,pending,,
1170,shenzhen,g00176x00111,shenzhen_station_fbf9ac305b90,2016-10,poi,pending,,
1170,shenzhen,g00176x00111,shenzhen_station_fbf9ac305b90,2016-10,population,pending,,
1170,shenzhen,g00176x00111,shenzhen_station_fbf9ac305b90,2016-10,viirs,pending,,
1171,shenzhen,g00176x00113,shenzhen_station_bfe96573b4ee,2016-10,housing,pending,,
1171,shenzhen,g00176x00113,shenzhen_station_bfe96573b4ee,2016-10,poi,pending,,
1171,shenzhen,g00176x00113,shenzhen_station_bfe96573b4ee,2016-10,population,pending,,
1171,shenzhen,g00176x00113,shenzhen_station_bfe96573b4ee,2016-10,viirs,pending,,
1172,shenzhen,g00177x00106,shenzhen_station_a2c09ae264b7,2016-10,housing,pending,,
1172,shenzhen,g00177x00106,shenzhen_station_a2c09ae264b7,2016-10,poi,pending,,
1172,shenzhen,g00177x00106,shenzhen_station_a2c09ae264b7,2016-10,population,pending,,
1172,shenzhen,g00177x00106,shenzhen_station_a2c09ae264b7,2016-10,viirs,pending,,
1173,shenzhen,g00177x00110,shenzhen_station_0b0055b149b3,2016-10,housing,pending,,
1173,shenzhen,g00177x00110,shenzhen_station_0b0055b149b3,2016-10,poi,pending,,
1173,shenzhen,g00177x00110,shenzhen_station_0b0055b149b3,2016-10,population,pending,,
1173,shenzhen,g00177x00110,shenzhen_station_0b0055b149b3,2016-10,viirs,pending,,
1174,shenzhen,g00177x00114,shenzhen_station_7c4f965f1fe1,2016-10,housing,pending,,
1174,shenzhen,g00177x00114,shenzhen_station_7c4f965f1fe1,2016-10,poi,pending,,
1174,shenzhen,g00177x00114,shenzhen_station_7c4f965f1fe1,2016-10,population,pending,,
1174,shenzhen,g00177x00114,shenzhen_station_7c4f965f1fe1,2016-10,viirs,pending,,
1175,shenzhen,g00178x00092,shenzhen_station_992e45002ddd,2016-10,housing,pending,,
1175,shenzhen,g00178x00092,shenzhen_station_992e45002ddd,2016-10,poi,pending,,
1175,shenzhen,g00178x00092,shenzhen_station_992e45002ddd,2016-10,population,pending,,
1175,shenzhen,g00178x00092,shenzhen_station_992e45002ddd,2016-10,viirs,pending,,
1176,shenzhen,g00179x00097,shenzhen_station_07ea0650df59,2016-10,housing,pending,,
1176,shenzhen,g00179x00097,shenzhen_station_07ea0650df59,2016-10,poi,pending,,
1176,shenzhen,g00179x00097,shenzhen_station_07ea0650df59,2016-10,population,pending,,
1176,shenzhen,g00179x00097,shenzhen_station_07ea0650df59,2016-10,viirs,pending,,
1177,shenzhen,g00181x00106,shenzhen_station_e09574de9e25,2016-10,housing,pending,,
1177,shenzhen,g00181x00106,shenzhen_station_e09574de9e25,2016-10,poi,pending,,
1177,shenzhen,g00181x00106,shenzhen_station_e09574de9e25,2016-10,population,pending,,
1177,shenzhen,g00181x00106,shenzhen_station_e09574de9e25,2016-10,viirs,pending,,
1178,shenzhen,g00181x00110,shenzhen_station_730f1cb551a8,2016-10,housing,pending,,
1178,shenzhen,g00181x00110,shenzhen_station_730f1cb551a8,2016-10,poi,pending,,
1178,shenzhen,g00181x00110,shenzhen_station_730f1cb551a8,2016-10,population,pending,,
1178,shenzhen,g00181x00110,shenzhen_station_730f1cb551a8,2016-10,viirs,pending,,
1179,shenzhen,g00182x00085,shenzhen_station_dfd220517542,2016-10,housing,pending,,
1179,shenzhen,g00182x00085,shenzhen_station_dfd220517542,2016-10,poi,pending,,
1179,shenzhen,g00182x00085,shenzhen_station_dfd220517542,2016-10,population,pending,,
1179,shenzhen,g00182x00085,shenzhen_station_dfd220517542,2016-10,viirs,pending,,
1180,shenzhen,g00182x00096,shenzhen_station_802918228909,2016-10,housing,pending,,
1180,shenzhen,g00182x00096,shenzhen_station_802918228909,2016-10,poi,pending,,
1180,shenzhen,g00182x00096,shenzhen_station_802918228909,2016-10,population,pending,,
1180,shenzhen,g00182x00096,shenzhen_station_802918228909,2016-10,viirs,pending,,
1181,shenzhen,g00182x00108,shenzhen_station_99942e84bb31,2016-10,housing,pending,,
1181,shenzhen,g00182x00108,shenzhen_station_99942e84bb31,2016-10,poi,pending,,
1181,shenzhen,g00182x00108,shenzhen_station_99942e84bb31,2016-10,population,pending,,
1181,shenzhen,g00182x00108,shenzhen_station_99942e84bb31,2016-10,viirs,pending,,
1182,shenzhen,g00182x00110,shenzhen_station_a165a63c0e8f,2016-10,housing,pending,,
1182,shenzhen,g00182x00110,shenzhen_station_a165a63c0e8f,2016-10,poi,pending,,
1182,shenzhen,g00182x00110,shenzhen_station_a165a63c0e8f,2016-10,population,pending,,
1182,shenzhen,g00182x00110,shenzhen_station_a165a63c0e8f,2016-10,viirs,pending,,
1183,shenzhen,g00183x00083,shenzhen_station_556c9db86dbf,2016-10,housing,pending,,
1183,shenzhen,g00183x00083,shenzhen_station_556c9db86dbf,2016-10,poi,pending,,
1183,shenzhen,g00183x00083,shenzhen_station_556c9db86dbf,2016-10,population,pending,,
1183,shenzhen,g00183x00083,shenzhen_station_556c9db86dbf,2016-10,viirs,pending,,
1184,shenzhen,g00183x00097,shenzhen_station_889597335b80,2016-10,housing,pending,,
1184,shenzhen,g00183x00097,shenzhen_station_889597335b80,2016-10,poi,pending,,
1184,shenzhen,g00183x00097,shenzhen_station_889597335b80,2016-10,population,pending,,
1184,shenzhen,g00183x00097,shenzhen_station_889597335b80,2016-10,viirs,pending,,
1185,shenzhen,g00183x00107,shenzhen_station_2db55bf3b9cd,2016-10,housing,pending,,
1185,shenzhen,g00183x00107,shenzhen_station_2db55bf3b9cd,2016-10,poi,pending,,
1185,shenzhen,g00183x00107,shenzhen_station_2db55bf3b9cd,2016-10,population,pending,,
1185,shenzhen,g00183x00107,shenzhen_station_2db55bf3b9cd,2016-10,viirs,pending,,
1186,shenzhen,g00183x00109,shenzhen_station_55ae03d112b0,2016-10,housing,pending,,
1186,shenzhen,g00183x00109,shenzhen_station_55ae03d112b0,2016-10,poi,pending,,
1186,shenzhen,g00183x00109,shenzhen_station_55ae03d112b0,2016-10,population,pending,,
1186,shenzhen,g00183x00109,shenzhen_station_55ae03d112b0,2016-10,viirs,pending,,
1187,shenzhen,g00183x00114,shenzhen_station_233e02368124,2016-10,housing,pending,,
1187,shenzhen,g00183x00114,shenzhen_station_233e02368124,2016-10,poi,pending,,
1187,shenzhen,g00183x00114,shenzhen_station_233e02368124,2016-10,population,pending,,
1187,shenzhen,g00183x00114,shenzhen_station_233e02368124,2016-10,viirs,pending,,
1188,shenzhen,g00184x00099,shenzhen_station_dc03f63c3af7,2016-10,housing,pending,,
1188,shenzhen,g00184x00099,shenzhen_station_dc03f63c3af7,2016-10,poi,pending,,
1188,shenzhen,g00184x00099,shenzhen_station_dc03f63c3af7,2016-10,population,pending,,
1188,shenzhen,g00184x00099,shenzhen_station_dc03f63c3af7,2016-10,viirs,pending,,
1189,shenzhen,g00185x00079,shenzhen_station_47d7271f1cc0,2016-10,housing,pending,,
1189,shenzhen,g00185x00079,shenzhen_station_47d7271f1cc0,2016-10,poi,pending,,
1189,shenzhen,g00185x00079,shenzhen_station_47d7271f1cc0,2016-10,population,pending,,
1189,shenzhen,g00185x00079,shenzhen_station_47d7271f1cc0,2016-10,viirs,pending,,
1190,shenzhen,g00190x00082,shenzhen_station_beaacad4cb18,2016-10,housing,pending,,
1190,shenzhen,g00190x00082,shenzhen_station_beaacad4cb18,2016-10,poi,pending,,
1190,shenzhen,g00190x00082,shenzhen_station_beaacad4cb18,2016-10,population,pending,,
1190,shenzhen,g00190x00082,shenzhen_station_beaacad4cb18,2016-10,viirs,pending,,
1191,xian,g00130x00258,xian_station_f461983e3487,2016-11,housing,pending,,
1191,xian,g00130x00258,xian_station_f461983e3487,2016-11,poi,pending,,
1191,xian,g00130x00258,xian_station_f461983e3487,2016-11,population,pending,,
1191,xian,g00130x00258,xian_station_f461983e3487,2016-11,viirs,pending,,
1192,xian,g00130x00264,xian_station_f7615c5c7a7d,2016-11,housing,pending,,
1192,xian,g00130x00264,xian_station_f7615c5c7a7d,2016-11,poi,pending,,
1192,xian,g00130x00264,xian_station_f7615c5c7a7d,2016-11,population,pending,,
1192,xian,g00130x00264,xian_station_f7615c5c7a7d,2016-11,viirs,pending,,
1193,xian,g00130x00266,xian_station_16f597c483fc,2016-11,housing,pending,,
1193,xian,g00130x00266,xian_station_16f597c483fc,2016-11,poi,pending,,
1193,xian,g00130x00266,xian_station_16f597c483fc,2016-11,population,pending,,
1193,xian,g00130x00266,xian_station_16f597c483fc,2016-11,viirs,pending,,
1194,xian,g00131x00255,xian_station_c82af6212002,2016-11,housing,pending,,
1194,xian,g00131x00255,xian_station_c82af6212002,2016-11,poi,pending,,
1194,xian,g00131x00255,xian_station_c82af6212002,2016-11,population,pending,,
1194,xian,g00131x00255,xian_station_c82af6212002,2016-11,viirs,pending,,
1195,xian,g00131x00269,xian_station_554957e501f2,2016-11,housing,pending,,
1195,xian,g00131x00269,xian_station_554957e501f2,2016-11,poi,pending,,
1195,xian,g00131x00269,xian_station_554957e501f2,2016-11,population,pending,,
1195,xian,g00131x00269,xian_station_554957e501f2,2016-11,viirs,pending,,
1196,xian,g00132x00253,xian_station_e6e12c98f9e8,2016-11,housing,pending,,
1196,xian,g00132x00253,xian_station_e6e12c98f9e8,2016-11,poi,pending,,
1196,xian,g00132x00253,xian_station_e6e12c98f9e8,2016-11,population,pending,,
1196,xian,g00132x00253,xian_station_e6e12c98f9e8,2016-11,viirs,pending,,
1197,xian,g00133x00247,xian_station_c77925ae0b68,2016-11,housing,pending,,
1197,xian,g00133x00247,xian_station_c77925ae0b68,2016-11,poi,pending,,
1197,xian,g00133x00247,xian_station_c77925ae0b68,2016-11,population,pending,,
1197,xian,g00133x00247,xian_station_c77925ae0b68,2016-11,viirs,pending,,
1198,xian,g00133x00250,xian_station_3b6e81cff6f3,2016-11,housing,pending,,
1198,xian,g00133x00250,xian_station_3b6e81cff6f3,2016-11,poi,pending,,
1198,xian,g00133x00250,xian_station_3b6e81cff6f3,2016-11,population,pending,,
1198,xian,g00133x00250,xian_station_3b6e81cff6f3,2016-11,viirs,pending,,
1199,xian,g00134x00243,xian_station_18a9856abc4a,2016-11,housing,pending,,
1199,xian,g00134x00243,xian_station_18a9856abc4a,2016-11,poi,pending,,
1199,xian,g00134x00243,xian_station_18a9856abc4a,2016-11,population,pending,,
1199,xian,g00134x00243,xian_station_18a9856abc4a,2016-11,viirs,pending,,
1200,xian,g00134x00270,xian_station_63c328c5ea0d,2016-11,housing,pending,,
1200,xian,g00134x00270,xian_station_63c328c5ea0d,2016-11,poi,pending,,
1200,xian,g00134x00270,xian_station_63c328c5ea0d,2016-11,population,pending,,
1200,xian,g00134x00270,xian_station_63c328c5ea0d,2016-11,viirs,pending,,
1201,xian,g00136x00270,xian_station_5548dac70d23,2016-11,housing,pending,,
1201,xian,g00136x00270,xian_station_5548dac70d23,2016-11,poi,pending,,
1201,xian,g00136x00270,xian_station_5548dac70d23,2016-11,population,pending,,
1201,xian,g00136x00270,xian_station_5548dac70d23,2016-11,viirs,pending,,
1202,xian,g00138x00270,xian_station_74fd2a9ad251,2016-11,housing,pending,,
1202,xian,g00138x00270,xian_station_74fd2a9ad251,2016-11,poi,pending,,
1202,xian,g00138x00270,xian_station_74fd2a9ad251,2016-11,population,pending,,
1202,xian,g00138x00270,xian_station_74fd2a9ad251,2016-11,viirs,pending,,
1203,xian,g00142x00270,xian_station_4021690336e5,2016-11,housing,pending,,
1203,xian,g00142x00270,xian_station_4021690336e5,2016-11,poi,pending,,
1203,xian,g00142x00270,xian_station_4021690336e5,2016-11,population,pending,,
1203,xian,g00142x00270,xian_station_4021690336e5,2016-11,viirs,pending,,
1204,xian,g00145x00270,xian_station_3f60acf3ecd1,2016-11,housing,pending,,
1204,xian,g00145x00270,xian_station_3f60acf3ecd1,2016-11,poi,pending,,
1204,xian,g00145x00270,xian_station_3f60acf3ecd1,2016-11,population,pending,,
1204,xian,g00145x00270,xian_station_3f60acf3ecd1,2016-11,viirs,pending,,
1205,xian,g00148x00270,xian_station_37269d65f5fb,2016-11,housing,pending,,
1205,xian,g00148x00270,xian_station_37269d65f5fb,2016-11,poi,pending,,
1205,xian,g00148x00270,xian_station_37269d65f5fb,2016-11,population,pending,,
1205,xian,g00148x00270,xian_station_37269d65f5fb,2016-11,viirs,pending,,
1206,xian,g00149x00273,xian_station_802c101eae4c,2016-11,housing,pending,,
1206,xian,g00149x00273,xian_station_802c101eae4c,2016-11,poi,pending,,
1206,xian,g00149x00273,xian_station_802c101eae4c,2016-11,population,pending,,
1206,xian,g00149x00273,xian_station_802c101eae4c,2016-11,viirs,pending,,
1207,xian,g00149x00277,xian_station_9fe561e50fca,2016-11,housing,pending,,
1207,xian,g00149x00277,xian_station_9fe561e50fca,2016-11,poi,pending,,
1207,xian,g00149x00277,xian_station_9fe561e50fca,2016-11,population,pending,,
1207,xian,g00149x00277,xian_station_9fe561e50fca,2016-11,viirs,pending,,
1208,xian,g00150x00279,xian_station_e107784d94a4,2016-11,housing,pending,,
1208,xian,g00150x00279,xian_station_e107784d94a4,2016-11,poi,pending,,
1208,xian,g00150x00279,xian_station_e107784d94a4,2016-11,population,pending,,
1208,xian,g00150x00279,xian_station_e107784d94a4,2016-11,viirs,pending,,
1209,xian,g00153x00281,xian_station_62dbe7a39b7b,2016-11,housing,pending,,
1209,xian,g00153x00281,xian_station_62dbe7a39b7b,2016-11,poi,pending,,
1209,xian,g00153x00281,xian_station_62dbe7a39b7b,2016-11,population,pending,,
1209,xian,g00153x00281,xian_station_62dbe7a39b7b,2016-11,viirs,pending,,
1210,xian,g00157x00280,xian_station_804b855fe780,2016-11,housing,pending,,
1210,xian,g00157x00280,xian_station_804b855fe780,2016-11,poi,pending,,
1210,xian,g00157x00280,xian_station_804b855fe780,2016-11,population,pending,,
1210,xian,g00157x00280,xian_station_804b855fe780,2016-11,viirs,pending,,
1211,xian,g00160x00278,xian_station_75abac9fac8f,2016-11,housing,pending,,
1211,xian,g00160x00278,xian_station_75abac9fac8f,2016-11,poi,pending,,
1211,xian,g00160x00278,xian_station_75abac9fac8f,2016-11,population,pending,,
1211,xian,g00160x00278,xian_station_75abac9fac8f,2016-11,viirs,pending,,
1212,xian,g00163x00279,xian_station_ff6ef8a73703,2016-11,housing,pending,,
1212,xian,g00163x00279,xian_station_ff6ef8a73703,2016-11,poi,pending,,
1212,xian,g00163x00279,xian_station_ff6ef8a73703,2016-11,population,pending,,
1212,xian,g00163x00279,xian_station_ff6ef8a73703,2016-11,viirs,pending,,
1213,xian,g00165x00279,xian_station_c60b5cd208a4,2016-11,housing,pending,,
1213,xian,g00165x00279,xian_station_c60b5cd208a4,2016-11,poi,pending,,
1213,xian,g00165x00279,xian_station_c60b5cd208a4,2016-11,population,pending,,
1213,xian,g00165x00279,xian_station_c60b5cd208a4,2016-11,viirs,pending,,
1214,xian,g00168x00279,xian_station_a9e87193caed,2016-11,housing,pending,,
1214,xian,g00168x00279,xian_station_a9e87193caed,2016-11,poi,pending,,
1214,xian,g00168x00279,xian_station_a9e87193caed,2016-11,population,pending,,
1214,xian,g00168x00279,xian_station_a9e87193caed,2016-11,viirs,pending,,
1215,qingdao,g00148x00178,qingdao_station_672c3f31c529,2016-12,housing,pending,,
1215,qingdao,g00148x00178,qingdao_station_672c3f31c529,2016-12,poi,pending,,
1215,qingdao,g00148x00178,qingdao_station_672c3f31c529,2016-12,population,pending,,
1215,qingdao,g00148x00178,qingdao_station_672c3f31c529,2016-12,viirs,pending,,
1216,qingdao,g00149x00172,qingdao_station_81228177144f,2016-12,housing,pending,,
1216,qingdao,g00149x00172,qingdao_station_81228177144f,2016-12,poi,pending,,
1216,qingdao,g00149x00172,qingdao_station_81228177144f,2016-12,population,pending,,
1216,qingdao,g00149x00172,qingdao_station_81228177144f,2016-12,viirs,pending,,
1217,qingdao,g00149x00175,qingdao_station_e7d02b4d000f,2016-12,housing,pending,,
1217,qingdao,g00149x00175,qingdao_station_e7d02b4d000f,2016-12,poi,pending,,
1217,qingdao,g00149x00175,qingdao_station_e7d02b4d000f,2016-12,population,pending,,
1217,qingdao,g00149x00175,qingdao_station_e7d02b4d000f,2016-12,viirs,pending,,
1218,qingdao,g00149x00176,qingdao_station_9cc7a96f5bf1,2016-12,housing,pending,,
1218,qingdao,g00149x00176,qingdao_station_9cc7a96f5bf1,2016-12,poi,pending,,
1218,qingdao,g00149x00176,qingdao_station_9cc7a96f5bf1,2016-12,population,pending,,
1218,qingdao,g00149x00176,qingdao_station_9cc7a96f5bf1,2016-12,viirs,pending,,
1219,qingdao,g00149x00180,qingdao_station_4a57858fb3fe,2016-12,housing,pending,,
1219,qingdao,g00149x00180,qingdao_station_4a57858fb3fe,2016-12,poi,pending,,
1219,qingdao,g00149x00180,qingdao_station_4a57858fb3fe,2016-12,population,pending,,
1219,qingdao,g00149x00180,qingdao_station_4a57858fb3fe,2016-12,viirs,pending,,
1220,qingdao,g00150x00170,qingdao_station_7f26d2081390,2016-12,housing,pending,,
1220,qingdao,g00150x00170,qingdao_station_7f26d2081390,2016-12,poi,pending,,
1220,qingdao,g00150x00170,qingdao_station_7f26d2081390,2016-12,population,pending,,
1220,qingdao,g00150x00170,qingdao_station_7f26d2081390,2016-12,viirs,pending,,
1221,qingdao,g00150x00181,qingdao_station_26169355cf34,2016-12,housing,pending,,
1221,qingdao,g00150x00181,qingdao_station_26169355cf34,2016-12,poi,pending,,
1221,qingdao,g00150x00181,qingdao_station_26169355cf34,2016-12,population,pending,,
1221,qingdao,g00150x00181,qingdao_station_26169355cf34,2016-12,viirs,pending,,
1222,qingdao,g00152x00183,qingdao_station_934e08142f00,2016-12,housing,pending,,
1222,qingdao,g00152x00183,qingdao_station_934e08142f00,2016-12,poi,pending,,
1222,qingdao,g00152x00183,qingdao_station_934e08142f00,2016-12,population,pending,,
1222,qingdao,g00152x00183,qingdao_station_934e08142f00,2016-12,viirs,pending,,
1223,qingdao,g00155x00182,qingdao_station_ad0b00331ef2,2016-12,housing,pending,,
1223,qingdao,g00155x00182,qingdao_station_ad0b00331ef2,2016-12,poi,pending,,
1223,qingdao,g00155x00182,qingdao_station_ad0b00331ef2,2016-12,population,pending,,
1223,qingdao,g00155x00182,qingdao_station_ad0b00331ef2,2016-12,viirs,pending,,
1224,qingdao,g00157x00183,qingdao_station_da64312981a2,2016-12,housing,pending,,
1224,qingdao,g00157x00183,qingdao_station_da64312981a2,2016-12,poi,pending,,
1224,qingdao,g00157x00183,qingdao_station_da64312981a2,2016-12,population,pending,,
1224,qingdao,g00157x00183,qingdao_station_da64312981a2,2016-12,viirs,pending,,
